Year,Month,Avg_Temp,Avg_Feelslike,Avg_Dew,Avg_Humidity,Avg_Precipitation,Avg_Precipitation_Probability,Avg_Precipitation_Coverage,Avg_Snowfall,Avg_Snow_Depth,Avg_Wind_Gust,Avg_Wind_Speed,Avg_Wind_Direction,Avg_Pressure,Avg_Cloud_Cover,Avg_Visibility,Avg_Solar_Radiation,Avg_Solar_Energy,Avg_UV_Index
2017,1,13.538709677419355,13.251612903225807,9.167741935483871,77.59354838709677,2.4838709677419355,35.483870967741936,11.693870967741935,0.0,0.0,15.283870967741937,7.074193548387097,209.958064516129,1017.9451612903225,41.73548387096774,,144.02903225806452,12.425806451612903,5.838709677419355
2017,2,17.817857142857143,17.664285714285715,9.603571428571428,64.71785714285714,0.17857142857142858,10.714285714285714,2.529642857142857,0.0,0.0,17.885714285714286,8.732142857142858,250.34642857142856,1015.8392857142857,33.221428571428575,,201.71071428571426,17.435714285714287,7.357142857142857
2017,3,22.874193548387098,22.593548387096774,10.603225806451613,51.28387096774193,0.4032258064516129,22.580645161290324,3.3606451612903228,0.0,0.0,19.483870967741936,9.2,243.16774193548386,1011.1516129032258,25.416129032258063,,248.71935483870968,21.5,8.64516129032258
2017,4,31.0,30.283333333333335,10.916666666666666,32.46333333333333,0.2366666666666667,36.666666666666664,3.472666666666667,0.0,0.0,22.563333333333333,11.463333333333333,233.74333333333334,1005.2199999999999,16.356666666666666,,293.17,25.266666666666666,9.6
2017,5,34.119354838709675,34.438709677419354,15.464516129032257,35.44193548387097,0.33225806451612905,45.16129032258065,3.3606451612903228,0.0,0.0,21.751612903225805,9.790322580645162,219.8290322580645,1002.8096774193548,27.89677419354839,,299.3451612903226,25.896774193548385,9.419354838709678
2017,6,32.60333333333333,35.943333333333335,21.653333333333332,56.82333333333334,5.0233333333333325,53.333333333333336,18.611333333333334,0.0,0.0,19.703333333333333,9.396666666666667,186.82,999.3866666666667,31.516666666666666,,265.5233333333333,22.933333333333334,8.3
2017,7,32.10967741935484,39.63870967741936,25.44516129032258,69.19999999999999,2.9193548387096775,77.41935483870968,21.102903225806454,0.0,0.0,19.53548387096774,8.922580645161291,144.29032258064515,998.8419354838709,57.73870967741936,,234.86129032258063,20.309677419354838,7.774193548387097
2017,8,31.958064516129035,38.906451612903226,25.05483870967742,68.64838709677419,2.293548387096774,87.09677419354838,25.0,0.0,0.0,18.68064516129032,8.667741935483871,163.54516129032257,1000.4935483870968,55.95483870967742,,213.68709677419355,18.448387096774194,7.419354838709677
2017,9,30.55,33.67333333333333,22.183333333333334,64.46666666666667,1.4,36.666666666666664,10.139333333333333,0.0,0.0,15.066666666666666,6.843333333333334,221.87666666666667,1004.9866666666666,21.35666666666667,2.5,224.0366666666667,19.353333333333335,7.666666666666667
2017,10,27.938709677419357,27.893548387096775,15.774193548387096,51.11612903225806,0.0032258064516129032,3.225806451612903,0.13451612903225807,0.0,0.0,14.629032258064516,6.729032258064516,128.90967741935484,1008.7161290322581,2.0870967741935487,,215.5677419354839,18.603225806451615,7.67741935483871
2017,11,18.936666666666667,18.94,12.57,69.71333333333334,0.16,10.0,1.389,0.0,0.0,13.603333333333333,6.243333333333334,227.38,1014.7633333333334,14.02,,168.8,14.576666666666666,6.366666666666666
2017,12,14.77741935483871,14.558064516129033,7.945161290322581,67.49354838709678,0.4645161290322581,6.451612903225806,3.36,0.0,0.0,14.625806451612902,7.251612903225807,259.3290322580645,1017.7258064516129,26.880645161290325,,150.63225806451615,12.974193548387097,5.806451612903226
2018,1,13.258064516129032,12.883870967741935,7.6,72.53225806451613,0.4838709677419355,3.225806451612903,2.150645161290323,0.0,0.0,15.096774193548388,7.474193548387097,243.07419354838711,1015.3419354838709,17.432258064516127,,166.75806451612902,14.396774193548387,6.483870967741935
2018,2,17.146428571428572,17.021428571428572,9.85,65.83214285714286,0.7392857142857142,17.857142857142858,4.166785714285714,0.0,0.0,16.2,7.957142857142857,248.46785714285713,1015.3178571428572,34.82142857142857,,199.91785714285714,17.24642857142857,7.321428571428571
2018,3,23.26774193548387,23.07741935483871,13.696774193548388,58.519354838709674,0.5709677419354838,19.35483870967742,3.7638709677419357,0.0,0.0,17.370967741935484,8.374193548387098,227.14193548387095,1010.8354838709678,15.770967741935484,,250.78387096774193,21.68064516129032,8.612903225806452
2018,4,29.17,28.95,14.523333333333333,45.05333333333333,0.7,43.333333333333336,6.111,0.0,0.0,21.503333333333334,9.8,179.57000000000002,1006.8033333333333,24.53666666666667,,286.2566666666667,24.686666666666667,9.3
2018,5,33.400000000000006,33.406451612903226,14.63225806451613,35.832258064516125,0.4612903225806451,51.61290322580645,5.78,0.0,0.0,21.45483870967742,10.44516129032258,203.83870967741936,1002.9193548387096,18.493548387096773,0.6,307.73870967741937,26.62258064516129,9.709677419354838
2018,6,34.21666666666667,38.29666666666667,21.86,51.63666666666666,2.3233333333333333,46.666666666666664,11.389333333333333,0.0,0.0,22.173333333333336,10.72,185.91666666666666,997.52,27.56,,268.14,23.146666666666665,8.3
2018,7,31.345161290322583,38.880645161290325,25.79032258064516,73.91935483870968,6.354838709677419,87.09677419354838,34.005806451612905,0.0,0.0,16.79032258064516,7.870967741935484,176.5,997.2612903225806,55.16129032258065,,223.58387096774194,19.34193548387097,7.548387096774194
2018,8,30.870967741935484,38.23548387096774,25.82903225806452,75.59677419354838,3.3161290322580643,80.64516129032258,28.629354838709677,0.0,0.0,16.30322580645161,7.767741935483872,172.90322580645162,999.074193548387,74.24193548387096,,213.30645161290323,18.40967741935484,7.451612903225806
2018,9,29.07,32.57333333333334,23.513333333333332,74.25,6.763333333333334,56.666666666666664,14.860999999999999,0.0,0.0,15.94,7.263333333333334,171.2,1005.5533333333333,42.67333333333333,,199.59,17.220000000000002,7.1
2018,10,25.09032258064516,25.32903225806452,17.203225806451613,65.01612903225806,0.31290322580645163,29.032258064516128,2.0167741935483874,0.0,0.0,14.167741935483871,6.980645161290322,131.49032258064514,1012.2516129032258,9.735483870967743,,212.5,18.33225806451613,7.645161290322581
2018,11,20.116666666666667,20.066666666666666,12.283333333333333,64.32,0.29333333333333333,20.0,2.361666666666667,0.0,0.0,15.870000000000001,7.553333333333333,178.36,1015.2533333333333,18.94333333333333,,171.32999999999998,14.819999999999999,6.466666666666667
2018,12,13.735483870967743,13.338709677419354,8.170967741935485,72.81612903225808,0.4612903225806451,9.67741935483871,4.704193548387097,0.0,0.0,13.770967741935483,6.554838709677419,215.63870967741937,1017.9870967741934,10.174193548387096,,155.44838709677418,13.44516129032258,5.903225806451613
2019,1,12.53225806451613,12.09032258064516,7.664516129032258,75.13225806451612,2.3870967741935485,32.25806451612903,12.096774193548388,0.0,0.0,14.59032258064516,7.122580645161291,224.06451612903226,1019.1806451612903,34.18064516129032,,155.19032258064516,13.364516129032259,6.0
2019,2,14.964285714285714,14.857142857142858,10.510714285714286,77.02142857142857,1.4821428571428572,50.0,14.880357142857141,0.0,0.0,16.689285714285713,7.8428571428571425,211.00357142857143,1016.1892857142857,47.357142857142854,,181.025,15.632142857142856,6.964285714285714
2019,3,20.493548387096773,20.335483870967742,11.793548387096775,62.13548387096775,0.9032258064516129,35.483870967741936,7.123225806451613,0.0,0.0,18.370967741935484,8.816129032258065,201.38387096774193,1013.5548387096775,32.041935483870965,,232.5483870967742,20.096774193548388,8.161290322580646
2019,4,28.846666666666668,28.7,15.32,48.46,1.5266666666666666,46.666666666666664,7.7780000000000005,0.0,0.0,19.096666666666668,9.66,158.75,1007.6633333333334,35.873333333333335,,279.72666666666663,24.133333333333333,9.166666666666666
2019,5,31.861290322580647,31.677419354838708,14.896774193548387,39.74193548387097,0.9806451612903225,45.16129032258065,5.376129032258064,0.0,0.0,19.30322580645161,9.32258064516129,232.38387096774193,1004.1354838709677,27.77741935483871,,301.7838709677419,26.06451612903226,9.419354838709678
2019,6,35.09,37.43666666666666,19.029999999999998,42.580000000000005,0.55,40.0,4.5840000000000005,0.0,0.0,21.08,9.896666666666667,191.16666666666666,999.2233333333334,17.853333333333335,,294.5,25.416666666666668,9.166666666666666
