Year,Month,Avg_Temp,Avg_Dew,Avg_Humidity,Avg_Precipitation
2017,1,13.351612903225806,8.916129032258064,77.19354838709677,1.7483870967741937
2017,2,18.125,8.307142857142857,59.81428571428571,0.08214285714285716
2017,3,22.90967741935484,10.02258064516129,49.329032258064515,0.4548387096774194
2017,4,31.166666666666668,10.68,31.89333333333333,0.25
2017,5,34.3258064516129,15.17741935483871,34.28064516129032,0.36774193548387096
2017,6,32.776666666666664,21.623333333333335,56.1,4.89
2017,7,32.29032258064516,25.425806451612903,68.50967741935484,3.009677419354839
2017,8,32.26451612903226,24.916129032258063,66.93548387096774,2.448387096774194
2017,9,30.113333333333333,22.516666666666666,66.75,1.3133333333333332
2017,10,27.612903225806452,16.35483870967742,53.79677419354839,0.0
2017,11,18.553333333333335,12.53,71.16000000000001,0.2366666666666667
2017,12,14.609677419354838,7.641935483870968,66.95483870967742,0.4129032258064516
2018,1,13.14516129032258,7.532258064516129,72.47419354838709,0.37741935483870964
2018,2,17.135714285714286,9.292857142857143,63.800000000000004,0.4428571428571428
2018,3,23.432258064516127,13.296774193548387,56.81290322580645,0.36774193548387096
2018,4,29.41,14.17,43.68666666666666,0.5
2018,5,33.567741935483866,14.219354838709679,34.47096774193548,0.4483870967741936
2018,6,34.2,21.743333333333332,51.45333333333333,2.5433333333333334
2018,7,31.467741935483872,25.84193548387097,73.49032258064516,5.558064516129033
2018,8,31.18064516129032,25.677419354838708,73.65806451612903,2.5258064516129033
2018,9,29.446666666666665,22.89,70.35666666666665,2.85
2018,10,25.490322580645163,16.529032258064515,61.33548387096774,0.24838709677419354
2018,11,20.253333333333334,11.746666666666666,61.92666666666666,0.20666666666666664
2018,12,13.716129032258063,7.941935483870967,71.79032258064517,0.4774193548387096
2019,1,12.290322580645162,7.45483870967742,75.1774193548387,1.6709677419354838
2019,2,14.74642857142857,9.942857142857141,75.69642857142857,1.6321428571428573
2019,3,20.72258064516129,10.761290322580646,58.3258064516129,0.7032258064516129
2019,4,28.85666666666667,14.860000000000001,47.32,1.7466666666666668
2019,5,31.925806451612903,14.69032258064516,39.41612903225807,0.9258064516129032
2019,6,35.24,18.60666666666667,41.669999999999995,0.5833333333333334
2019,7,32.04838709677419,24.92258064516129,67.98387096774194,3.7161290322580647
2019,8,31.096774193548388,25.91290322580645,75.00322580645161,3.5548387096774188
2019,9,31.279999999999998,24.509999999999998,68.87333333333332,1.7533333333333334
2019,10,26.506451612903227,17.12258064516129,59.15483870967742,0.02903225806451613
2019,11,19.563333333333333,14.013333333333332,72.65,1.4766666666666666
2019,12,11.616129032258065,8.170967741935485,81.61612903225806,0.7548387096774193
2020,1,11.470967741935485,7.941935483870967,80.76451612903226,1.335483870967742
2020,2,16.110344827586207,9.841379310344827,69.65862068965517,0.8448275862068966
2020,3,19.96451612903226,14.32258064516129,72.73548387096774,3.132258064516129
2020,4,27.55,14.573333333333332,49.31666666666667,0.73
2020,5,31.687096774193545,16.34193548387097,44.49032258064516,2.393548387096774
2020,6,33.16,22.153333333333332,54.85,0.56
2020,7,32.616129032258065,25.074193548387097,66.40645161290323,3.1129032258064515
2020,8,31.419354838709676,26.10967741935484,74.51290322580645,3.2870967741935484
2020,9,32.34,22.113333333333333,58.12,1.5633333333333332
2020,10,26.648387096774194,13.225806451612904,47.3258064516129,0.0
2020,11,18.173333333333336,10.283333333333333,63.63666666666666,0.7366666666666667
2020,12,13.290322580645162,8.503225806451614,75.5,0.25161290322580643
