Year,Month,Avg_Temp,Avg_Dew,Avg_Humidity,Avg_Precipitation
2017,1,12.980645161290322,9.074193548387097,79.46774193548387,4.403161290322581
2017,2,16.821428571428573,11.046428571428573,72.18571428571428,0.35232142857142856
2017,3,20.706451612903226,10.738709677419354,57.81290322580645,0.9616774193548387
2017,4,28.496666666666666,11.073333333333332,38.343333333333334,0.8895666666666666
2017,5,31.64516129032258,14.899999999999999,39.4741935483871,0.7491935483870968
2017,6,30.923333333333336,20.55,59.14666666666667,4.614199999999999
2017,7,30.103225806451615,25.02258064516129,75.11612903225806,6.368516129032258
2017,8,29.003225806451614,25.44516129032258,81.86774193548388,13.701935483870967
2017,9,27.77,23.21333333333333,77.87333333333332,4.7265
2017,10,24.98709677419355,16.870967741935484,64.12258064516129,0.01935483870967742
2017,11,17.683333333333334,11.936666666666667,72.14,0.030266666666666667
2017,12,14.196774193548388,9.254838709677419,75.38387096774194,1.161516129032258
2018,1,12.332258064516129,6.867741935483871,73.54516129032258,0.32903225806451614
2018,2,16.814285714285713,8.371428571428572,62.778571428571425,1.282892857142857
2018,3,22.251612903225805,11.464516129032257,55.229032258064514,0.2444516129032258
2018,4,27.246666666666666,13.666666666666666,47.406666666666666,1.4011333333333333
2018,5,30.793548387096774,14.406451612903227,41.3,0.886741935483871
2018,6,31.67,21.69333333333333,58.23666666666667,5.9591666666666665
2018,7,29.55806451612903,25.177419354838708,78.16451612903225,8.633451612903226
2018,8,28.87741935483871,25.5,82.61935483870967,8.578612903225807
2018,9,26.84,23.386666666666667,82.45,10.365633333333333
2018,10,22.858064516129033,15.922580645161291,68.44516129032259,0.38490322580645164
2018,11,18.27,11.686666666666667,68.83333333333333,0.5548666666666667
2018,12,12.658064516129032,7.593548387096774,74.76774193548387,0.5142258064516129
2019,1,12.100000000000001,7.567741935483871,76.34516129032258,1.0968387096774195
2019,2,14.667857142857143,10.910714285714286,80.35000000000001,2.5735357142857143
2019,3,18.70967741935484,12.077419354838709,69.09677419354838,0.9481612903225807
2019,4,26.86,14.31,51.03666666666666,1.3117666666666667
2019,5,30.348387096774193,11.793548387096775,36.61612903225806,0.5439032258064517
2019,6,32.733333333333334,17.633333333333333,44.24666666666667,1.9887666666666668
2019,7,29.23225806451613,25.95483870967742,84.45483870967742,10.605870967741934
2019,8,28.980645161290322,26.5,87.40645161290323,8.93258064516129
2019,9,28.623333333333335,24.866666666666667,81.08,5.071566666666667
2019,10,24.316129032258065,18.91290322580645,74.29354838709678,0.24893548387096773
2019,11,18.709999999999997,13.833333333333334,75.75333333333333,1.4658000000000002
2019,12,11.529032258064515,8.751612903225807,84.48709677419355,1.0178709677419355
2020,1,11.7,8.561290322580644,82.59032258064516,2.160064516129032
2020,2,15.134482758620688,10.06551724137931,74.2,0.3399655172413793
2020,3,18.838709677419356,13.038709677419355,71.3741935483871,2.842935483870968
2020,4,24.923333333333336,14.633333333333333,56.59,2.0768666666666666
2020,5,29.248387096774195,15.893548387096773,48.76451612903226,3.850870967741936
2020,6,31.203333333333333,21.83,59.71333333333334,3.217
2020,7,30.074193548387097,25.738709677419354,78.95161290322581,9.878387096774194
2020,8,29.596774193548388,26.174193548387095,83.41290322580646,11.417709677419355
2020,9,29.633333333333333,24.876666666666665,77.86333333333333,0.5307999999999999
2020,10,25.041935483870965,14.625806451612902,56.7,0.00967741935483871
2020,11,17.540000000000003,10.286666666666667,66.51666666666667,0.6684666666666668
2020,12,12.925806451612903,8.503225806451614,77.26451612903226,0.4228064516129032
