Year,Month,Avg_Temp,Avg_Dew,Avg_Humidity,Avg_Precipitation
2017,1,13.538709677419355,9.167741935483871,77.59354838709677,2.4838709677419355
2017,2,17.817857142857143,9.603571428571428,64.71785714285714,0.17857142857142858
2017,3,22.874193548387098,10.603225806451613,51.28387096774193,0.4032258064516129
2017,4,31.0,10.916666666666666,32.46333333333333,0.2366666666666667
2017,5,34.119354838709675,15.464516129032257,35.44193548387097,0.33225806451612905
2017,6,32.60333333333333,21.653333333333332,56.82333333333334,5.0233333333333325
2017,7,32.10967741935484,25.44516129032258,69.19999999999999,2.9193548387096775
2017,8,31.958064516129035,25.05483870967742,68.64838709677419,2.293548387096774
2017,9,30.55,22.183333333333334,64.46666666666667,1.4
2017,10,27.938709677419357,15.774193548387096,51.11612903225806,0.0032258064516129032
2017,11,18.936666666666667,12.57,69.71333333333334,0.16
2017,12,14.77741935483871,7.945161290322581,67.49354838709678,0.4645161290322581
2018,1,13.258064516129032,7.6,72.53225806451613,0.4838709677419355
2018,2,17.146428571428572,9.85,65.83214285714286,0.7392857142857142
2018,3,23.26774193548387,13.696774193548388,58.519354838709674,0.5709677419354838
2018,4,29.17,14.523333333333333,45.05333333333333,0.7
2018,5,33.400000000000006,14.63225806451613,35.832258064516125,0.4612903225806451
2018,6,34.21666666666667,21.86,51.63666666666666,2.3233333333333333
2018,7,31.345161290322583,25.79032258064516,73.91935483870968,6.354838709677419
2018,8,30.870967741935484,25.82903225806452,75.59677419354838,3.3161290322580643
2018,9,29.07,23.513333333333332,74.25,6.763333333333334
2018,10,25.09032258064516,17.203225806451613,65.01612903225806,0.31290322580645163
2018,11,20.116666666666667,12.283333333333333,64.32,0.29333333333333333
2018,12,13.735483870967743,8.170967741935485,72.81612903225808,0.4612903225806451
2019,1,12.53225806451613,7.664516129032258,75.13225806451612,2.3870967741935485
2019,2,14.964285714285714,10.510714285714286,77.02142857142857,1.4821428571428572
2019,3,20.493548387096773,11.793548387096775,62.13548387096775,0.9032258064516129
2019,4,28.846666666666668,15.32,48.46,1.5266666666666666
2019,5,31.861290322580647,14.896774193548387,39.74193548387097,0.9806451612903225
2019,6,35.09,19.029999999999998,42.580000000000005,0.55
2019,7,31.793548387096774,25.05806451612903,69.5,3.138709677419355
2019,8,30.72258064516129,26.093548387096774,77.2741935483871,5.632258064516129
2019,9,31.23,24.476666666666667,69.16666666666667,1.0266666666666666
2019,10,26.61935483870968,17.345161290322583,59.74193548387097,0.49032258064516127
2019,11,20.08,13.883333333333333,70.12666666666668,1.2100000000000002
2019,12,11.90967741935484,8.432258064516128,81.3225806451613,0.567741935483871
2020,1,11.764516129032257,8.24516129032258,80.8225806451613,2.0387096774193547
2020,2,16.093103448275862,10.027586206896553,70.57241379310345,1.193103448275862
2020,3,20.206451612903226,14.374193548387098,72.18064516129031,2.964516129032258
2020,4,27.75,14.476666666666667,48.57,0.6333333333333333
2020,5,31.806451612903224,16.31290322580645,44.403225806451616,2.1838709677419357
2020,6,32.95666666666667,22.540000000000003,56.68333333333333,0.9800000000000001
2020,7,32.27741935483871,25.34193548387097,68.74193548387096,3.383870967741936
2020,8,31.15806451612903,26.212903225806453,76.01935483870967,4.47741935483871
2020,9,32.086666666666666,22.513333333333332,59.97,1.3766666666666665
2020,10,26.48709677419355,13.19032258064516,47.538709677419355,0.0
2020,11,18.283333333333335,10.326666666666666,63.376666666666665,1.3733333333333335
2020,12,13.441935483870967,8.806451612903226,76.15483870967742,0.17096774193548386
