Year,Month,Avg_Temp,Avg_Dew,Avg_Humidity,Avg_Precipitation
2017,1,12.158064516129032,7.229032258064516,73.48064516129033,6.403225806451613
2017,2,16.125,9.75,67.65357142857142,3.7035714285714287
2017,3,19.080645161290324,9.674193548387096,57.538709677419355,1.5838709677419356
2017,4,25.64,12.936666666666667,48.36,2.8400000000000003
2017,5,29.529032258064515,14.8,43.23870967741936,0.7225806451612903
2017,6,29.42,18.95,56.99666666666667,6.790000000000001
2017,7,28.761290322580646,24.580645161290324,78.83870967741936,10.793548387096775
2017,8,28.19677419354839,24.6,81.40645161290323,4.751612903225807
2017,9,27.73,21.57,70.83333333333333,0.88
2017,10,24.925806451612903,15.141935483870967,57.03548387096774,0.02258064516129032
2017,11,17.016666666666666,10.47,66.90666666666667,0.5466666666666666
2017,12,13.754838709677419,7.9,69.66774193548386,1.9516129032258067
2018,1,12.125806451612902,6.216129032258064,68.95806451612903,0.25161290322580643
2018,2,15.717857142857143,8.132142857142856,63.01428571428572,1.9749999999999999
2018,3,20.616129032258065,10.254838709677419,54.33548387096774,0.9129032258064517
2018,4,25.08,12.67,49.12,1.5733333333333335
2018,5,29.125806451612902,12.025806451612903,38.8258064516129,0.7354838709677419
2018,6,30.58,19.30666666666667,54.07333333333334,3.4633333333333334
2018,7,28.4741935483871,24.083870967741937,77.76129032258065,8.40967741935484
2018,8,28.116129032258065,24.406451612903226,80.86451612903227,7.532258064516129
2018,9,26.063333333333333,21.88,78.53666666666666,11.379999999999999
2018,10,22.312903225806455,13.40967741935484,59.60645161290322,0.31935483870967735
2018,11,17.31,10.593333333333334,66.23333333333333,0.8666666666666667
2018,12,12.235483870967743,6.483870967741935,69.54838709677419,0.5709677419354838
2019,1,11.27741935483871,5.922580645161291,70.96451612903226,3.7451612903225806
2019,2,13.407142857142857,8.453571428571427,73.17857142857143,9.171428571428573
2019,3,17.81935483870968,10.029032258064515,62.58064516129032,1.403225806451613
2019,4,25.470000000000002,12.746666666666666,48.49333333333333,1.65
2019,5,28.18064516129032,12.261290322580646,41.00645161290323,0.7096774193548387
2019,6,31.56,15.629999999999999,41.05,0.74
2019,7,28.635483870967743,23.438709677419357,75.19032258064516,9.274193548387096
2019,8,28.261290322580646,24.203225806451613,79.34193548387097,6.990322580645162
2019,9,27.240000000000002,23.17,79.17,2.8133333333333335
2019,10,22.787096774193547,16.419354838709676,68.86451612903227,0.21290322580645163
2019,11,17.73,12.51,72.70666666666666,3.2
2019,12,11.109677419354838,7.329032258064516,78.39354838709677,3.3709677419354835
2020,1,11.02258064516129,6.870967741935484,76.73548387096774,5.380645161290323
2020,2,14.803448275862069,8.200000000000001,66.28275862068966,0.3896551724137931
2020,3,17.59032258064516,11.193548387096774,67.51290322580645,6.274193548387097
2020,4,23.073333333333334,13.266666666666667,56.28333333333333,1.2366666666666668
2020,5,27.758064516129032,13.658064516129032,45.270967741935486,1.6935483870967742
2020,6,29.42,19.573333333333334,57.44666666666667,1.1
2020,7,28.85483870967742,23.687096774193545,74.59677419354838,6.745161290322581
2020,8,28.15806451612903,24.467741935483872,80.93870967741935,9.338709677419354
2020,9,28.123333333333335,21.733333333333334,69.74666666666667,0.92
2020,10,23.68064516129032,13.225806451612904,54.483870967741936,0.0
2020,11,16.826666666666668,9.323333333333332,63.29666666666667,0.8833333333333333
2020,12,12.903225806451612,7.329032258064516,70.3225806451613,1.2225806451612906
